<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.03.01	00:00:00	0.87961	0.88964	0.87814	0.88704	127274	0	50
2023.03.02	00:00:00	0.88669	0.88918	0.88562	0.88688	112321	0	50
2023.03.03	00:00:00	0.88707	0.88709	0.88266	0.88279	89692	0	50
2023.03.06	00:00:00	0.88248	0.88875	0.88168	0.88829	87550	0	50
2023.03.07	00:00:00	0.88793	0.89253	0.88566	0.89195	100269	0	50
2023.03.08	00:00:00	0.89178	0.89221	0.88961	0.89015	84065	0	50
2023.03.09	00:00:00	0.89020	0.89137	0.88655	0.88751	82227	0	50
2023.03.10	00:00:00	0.88706	0.88897	0.88201	0.88418	122301	0	50
2023.03.13	00:00:00	0.88292	0.88633	0.87990	0.88085	156250	0	50
2023.03.14	00:00:00	0.88061	0.88363	0.87777	0.88267	117245	0	50
2023.03.15	00:00:00	0.88255	0.88435	0.87185	0.87723	136870	0	50
2023.03.16	00:00:00	0.87632	0.88193	0.87473	0.87627	122362	0	50
2023.03.17	00:00:00	0.87611	0.87830	0.87450	0.87580	96926	0	50
2023.03.20	00:00:00	0.87394	0.87688	0.87279	0.87328	101209	0	50
2023.03.21	00:00:00	0.87316	0.88399	0.87258	0.88146	76762	0	50
2023.03.22	00:00:00	0.88129	0.88539	0.87721	0.88487	83378	0	50
2023.03.23	00:00:00	0.88474	0.88653	0.88146	0.88156	83226	0	50
2023.03.24	00:00:00	0.88156	0.88268	0.87770	0.87977	83093	0	50
2023.03.27	00:00:00	0.88065	0.88075	0.87758	0.87874	60406	0	50
2023.03.28	00:00:00	0.87863	0.88071	0.87709	0.87884	58015	0	50
2023.03.29	00:00:00	0.87838	0.88115	0.87787	0.88047	58231	0	50
2023.03.30	00:00:00	0.88052	0.88285	0.87794	0.88025	64432	0	50
2023.03.31	00:00:00	0.88043	0.88078	0.87766	0.87931	60839	0	50
2023.04.03	00:00:00	0.87843	0.88069	0.87712	0.87791	63030	0	50
2023.04.04	00:00:00	0.87735	0.87857	0.87293	0.87642	62559	0	50
2023.04.05	00:00:00	0.87547	0.87853	0.87452	0.87521	58830	0	50
2023.04.06	00:00:00	0.87483	0.87856	0.87391	0.87787	44889	0	50
2023.04.07	00:00:00	0.87771	0.87906	0.87655	0.87757	41743	0	50
2023.04.10	00:00:00	0.87585	0.87914	0.87568	0.87707	45107	0	50
2023.04.11	00:00:00	0.87695	0.87896	0.87628	0.87826	58408	0	50
2023.04.12	00:00:00	0.87776	0.88197	0.87775	0.88038	53815	0	50
2023.04.13	00:00:00	0.88014	0.88389	0.87920	0.88207	51506	0	50
2023.04.14	00:00:00	0.88203	0.88598	0.88125	0.88561	54349	0	50
2023.04.17	00:00:00	0.88459	0.88642	0.88208	0.88283	54192	0	50
2023.04.18	00:00:00	0.88249	0.88328	0.88093	0.88317	49193	0	50
2023.04.19	00:00:00	0.88307	0.88378	0.87916	0.88070	55809	0	50
2023.04.20	00:00:00	0.88026	0.88256	0.87975	0.88168	54199	0	50
2023.04.21	00:00:00	0.88151	0.88613	0.88117	0.88308	49253	0	50
2023.04.24	00:00:00	0.88303	0.88595	0.88252	0.88465	50161	0	50
2023.04.25	00:00:00	0.88454	0.88753	0.88391	0.88423	56388	0	50
2023.04.26	00:00:00	0.88409	0.88734	0.88368	0.88534	65135	0	50
2023.04.27	00:00:00	0.88533	0.88719	0.88225	0.88245	60980	0	50
2023.04.28	00:00:00	0.88237	0.88391	0.87646	0.87655	75486	0	50
2023.05.01	00:00:00	0.87718	0.87943	0.87599	0.87836	57798	0	50
2023.05.02	00:00:00	0.87799	0.88246	0.87696	0.88221	63765	0	50
2023.05.03	00:00:00	0.88197	0.88348	0.87949	0.88034	67996	0	50
2023.05.04	00:00:00	0.88025	0.88137	0.87455	0.87593	77862	0	50
2023.05.05	00:00:00	0.87594	0.87678	0.87127	0.87231	55716	0	50
2023.05.08	00:00:00	0.87224	0.87464	0.87139	0.87201	40502	0	50
2023.05.09	00:00:00	0.87159	0.87216	0.86794	0.86849	47620	0	50
2023.05.10	00:00:00	0.86835	0.87005	0.86662	0.86983	50782	0	50
2023.05.11	00:00:00	0.86986	0.87347	0.86608	0.87238	57007	0	50
2023.05.12	00:00:00	0.87233	0.87321	0.86933	0.87158	47432	0	50
2023.05.15	00:00:00	0.87046	0.87189	0.86773	0.86801	42469	0	50
2023.05.16	00:00:00	0.86793	0.87183	0.86765	0.87005	47173	0	50
2023.05.17	00:00:00	0.86976	0.87207	0.86701	0.86797	50013	0	50
2023.05.18	00:00:00	0.86784	0.87018	0.86700	0.86787	49932	0	50
2023.05.19	00:00:00	0.86780	0.86955	0.86683	0.86808	54474	0	50
2023.05.22	00:00:00	0.86774	0.87043	0.86753	0.86934	49593	0	50
2023.05.23	00:00:00	0.86914	0.87188	0.86688	0.86753	54897	0	50
2023.05.24	00:00:00	0.86766	0.87095	0.86487	0.86931	61564	0	50
2023.05.25	00:00:00	0.86934	0.87056	0.86655	0.87040	57702	0	50
2023.05.26	00:00:00	0.87027	0.87097	0.86767	0.86843	55583	0	50
2023.05.29	00:00:00	0.86760	0.86948	0.86658	0.86665	30859	0	50
2023.05.30	00:00:00	0.86665	0.86730	0.86281	0.86477	53969	0	50
2023.05.31	00:00:00	0.86439	0.86496	0.85835	0.85906	58190	0	50
